"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총인원"
"3130000","313000001019840001","19840228","","03","폐업","0002","폐업","20180928","","","","","0","","서울특별시 마포구 대흥동 201-1번지 ","서울특별시 마포구 백범로 110 (대흥동)","04149","마포동물병원","2019-06-19 11:06:15","U","2019-06-21 02:40:00.0","","194929.732377744    ","449419.795640461    ","동물병원","","","000",""
"3130000","313000001020000004","20001006","","03","폐업","0002","폐업","20030526","","","","","0","","서울특별시 마포구 성산동 94-4번지 ","서울특별시 마포구 월드컵북로 151 (성산동)","","캣츠앤독스 동물병원","2003-06-12 11:02:39","I","2018-08-31 23:59:59.0","","192051.837086207    ","451527.748667617    ","동물병원","","","000",""
"3130000","313000001020010001","20010424","","03","폐업","0002","폐업","20030624","","","","","0","","서울특별시 마포구 신수동 68-15번지 신수빌라 B106 ","","","그랜드종합동물병원","2003-06-26 10:16:38","I","2018-08-31 23:59:59.0","","194023.280448323    ","449858.155068739    ","동물병원","","","000",""
"3130000","313000001020010002","20010522","","03","폐업","0002","폐업","20040303","","","","","0","","서울특별시 마포구 노고산동 31-2   번지 ","","","신촌국제동물병원","2004-03-03 10:46:36","I","2018-08-31 23:59:59.0","","","","동물병원","","","000",""
"3130000","313000001020020001","20020215","","03","폐업","0002","폐업","20070302","","","","701-7582","0","","서울특별시 마포구 도화동 181-6번지 ","서울특별시 마포구 도화길 49 (도화동)","","제스이종경동물병원","2014-03-18 16:28:42","I","2018-08-31 23:59:59.0","","195589.003240915    ","448863.161712665    ","동물병원","","","000",""
"3140000","314000001019940002","19940707","","03","폐업","0002","폐업","20080820","","","","2608-5886","1","","서울특별시 양천구 신월동 512-7번지 ","서울특별시 양천구 신월로 199 (신월동)","","신월동물병원","2008-08-20 20:03:07","I","2018-08-31 23:59:59.0","","186179.736791967    ","446472.412127042    ","동물병원","","","000",""
"3140000","314000001019940003","19940812","","03","폐업","0002","폐업","20120808","","","","692-7283","0","","서울특별시 양천구 신월동 64-1   번지 ","","","강성동물병원","2012-08-08 15:05:37","I","2018-08-31 23:59:59.0","","","","동물병원","","","000",""
"3140000","314000001019950001","19950905","","03","폐업","0002","폐업","20130527","","","","2647-1772","0","","서울특별시 양천구 목동 783-2번지 ","서울특별시 양천구 등촌로 58 (목동)","07965","하니동물병원","2013-05-28 10:09:27","I","2018-08-31 23:59:59.0","","187890.251114546    ","448106.571502671    ","동물병원","","","000",""
"3140000","314000001019950002","19950425","","03","폐업","0002","폐업","20120501","","","","2644-0069","0","","서울특별시 양천구 신정동 995-4   번지 ","","","상아동물병원","2012-05-01 15:04:38","I","2018-08-31 23:59:59.0","","","","동물병원","","","000",""
"3140000","314000001020080001","20080418","","03","폐업","0002","폐업","20090831","","","","2643-0283","43.12","","서울특별시 양천구 목동 919-7번지 홈에버 목동점 1층 ","서울특별시 양천구 목동서로 170 (목동,홈에버 목동점 1층)","","닥터펫 동물병원","2009-08-31 14:58:53","I","2018-08-31 23:59:59.0","","188729.190478822    ","447572.610039376    ","동물병원","","","000",""
"3140000","314000001020080003","20080822","","03","폐업","0002","폐업","20110811","","","","2608-5886","42.9","","서울특별시 양천구 신월동 512-7   번지 ","","","킴스동물병원","2011-08-11 19:04:36","I","2018-08-31 23:59:59.0","","","","동물병원","","","000",""
"3140000","314000001020080005","20081107","","03","폐업","0002","폐업","20141202","","","","2651-1855","50","","서울특별시 양천구 목동 506-7번지 ","서울특별시 양천구 목동중앙본로 113 (목동)","07948","대현동물병원","2014-12-02 13:28:07","I","2018-08-31 23:59:59.0","","188540.174473765    ","449290.733051822    ","동물병원","","","000",""
"3140000","314000001020090001","20090218","","03","폐업","0002","폐업","20120720","","","","2604-0156-8","270","","서울특별시 양천구 신정동 898-2번지 ","서울특별시 양천구 목동로 231 (신정동)","07937","리베 동물의료센터","2012-07-20 10:01:05","I","2018-08-31 23:59:59.0","","187866.51995498     ","447451.595714316    ","동물병원","","","000",""
"3140000","314000001020090002","20090420","","03","폐업","0002","폐업","20090701","","","","","40","","서울특별시 양천구 목동 962번지 트라팰리스 1층 ","서울특별시 양천구 오목로 299 (목동,트라팰리스 1층)","","쿨펫이마트목동점","2009-07-01 14:50:26","I","2018-08-31 23:59:59.0","","188472.759197224    ","447091.855963511    ","동물병원","","","000",""
"3140000","314000001020060005","20060927","","03","폐업","0002","폐업","20080801","","","","02-2647-7501","38","","서울특별시 양천구 목동 907번지 현대월드상가 101-1 ","서울특별시 양천구 목동서로 77 (목동,현대월드상가 101-1)","","행복동물병원","2008-08-01 09:47:43","I","2018-08-31 23:59:59.0","","189151.208015925    ","448200.067716589    ","동물병원","","","000",""
"3140000","314000001020070001","20070212","","03","폐업","0002","폐업","20071231","","","","02-2643-0283","24","","서울특별시 양천구 목동 919-7번지 2층 ","서울특별시 양천구 목동서로 170 (목동,2층)","","닥터펫동물병원","2007-12-31 15:35:23","I","2018-08-31 23:59:59.0","","188729.190478822    ","447572.610039376    ","동물병원","","","000",""
"3180000","318000001020060002","20060203","","03","폐업","0002","폐업","20180730","","","","2637-7500","67.48","","서울특별시 영등포구 문래동3가 55-5   번지 로데오왁상가105호 ","","","마루동물병원","2018-07-27 18:07:08","I","2018-08-31 23:59:59.0","","","","동물병원","","","000","0"
"3140000","314000001020070003","20071010","","03","폐업","0002","폐업","20190906","","","","2642-7588","","","서울특별시 양천구 신정동 1007-10번지 ","서울특별시 양천구 목동로 161 (신정동, 덕수프라자)","08023","우리들 동물메디컬 센터","2019-09-06 17:39:04","U","2019-09-08 02:40:00.0","","187991.264129363    ","446750.964774882    ","동물병원","","","000",""
"3140000","314000001020070004","20071203","","03","폐업","0002","폐업","20081015","","","","2645-7582","28","","서울특별시 양천구 목동 917-6번지 행복한세상백화점 지하2층 ","서울특별시 양천구 목동동로 309 (목동,행복한세상백화점 지하2층)","","쿨펫동물병원","2008-10-15 16:05:37","I","2018-08-31 23:59:59.0","","188977.171050288    ","447466.355031447    ","동물병원","","","000",""
"3140000","314000001020010001","20010404","","03","폐업","0002","폐업","20030415","","","","2643-8204","0","","서울특별시 양천구 신정동 1052-3번지 ","서울특별시 양천구 중앙로 230 (신정동)","","바우동물병원","2003-09-23 17:19:47","I","2018-08-31 23:59:59.0","","187079.375126738    ","446116.629313272    ","동물병원","","","000",""
"3140000","314000001020010002","20010619","","03","폐업","0002","폐업","20060220","","","","2642-7582","0","","서울특별시 양천구 목동 905-22  번지 목동트윈빌딩(102호) ","","","황경택동물병원","2006-02-21 09:09:50","I","2018-08-31 23:59:59.0","","","","동물병원","","","000",""
"3140000","314000001019960002","19960128","","03","폐업","0002","폐업","20081107","","","","2651-1855","0","","서울특별시 양천구 목동 506-7번지 ","서울특별시 양천구 목동중앙본로 113 (목동)","","대현동물병원","2008-11-07 15:59:43","I","2018-08-31 23:59:59.0","","188540.174473765    ","449290.733051822    ","동물병원","","","000",""
"3140000","314000001019970001","19970110","","03","폐업","0002","폐업","20060203","","","","654-7345","0","","서울특별시 양천구 목동 788-13  번지 ","","","애완동물병원","2006-02-06 10:30:58","I","2018-08-31 23:59:59.0","","","","동물병원","","","000",""
"3140000","314000001020010003","20010810","","03","폐업","0002","폐업","20120515","","","","","0","","서울특별시 양천구 목동 907-10번지 현대파리지앙 121호 ","서울특별시 양천구 목동서로 57 (목동,현대파리지앙 121호)","","목동동물병원","2012-05-15 17:22:02","I","2018-08-31 23:59:59.0","","189311.02246611     ","448276.142483848    ","동물병원","","","000",""
"3140000","314000001020010004","20011220","","03","폐업","0002","폐업","20070322","","","","2652-5475","0","","서울특별시 양천구 신정동 117-37번지 ","서울특별시 양천구 신목로 78 (신정동)","","슈슈애견동물병원","2007-03-22 17:49:01","I","2018-08-31 23:59:59.0","","188813.809498067    ","446610.632065476    ","동물병원","","","000",""
"3140000","314000001020020001","20020502","","03","폐업","0002","폐업","20030414","","","","2643-0283","0","","서울특별시 양천구 목동 919-7번지 한국까르프 1층 ","서울특별시 양천구 목동서로 170 (목동,한국까르프 1층)","","닥터펫 동물병원","2003-09-23 17:20:11","I","2018-08-31 23:59:59.0","","188729.190478822    ","447572.610039376    ","동물병원","","","000",""
"3140000","314000001019970003","19971029","","03","폐업","0002","폐업","20190916","","","","2644-8275","0","","서울특별시 양천구 신정동 294-29번지 ","서울특별시 양천구 목동동로8길 7 (신정동)","","이솝동물병원","2019-09-16 17:47:58","U","2019-09-18 02:40:00.0","","188492.562839176    ","446209.443633413    ","동물병원","","","000",""
"3140000","314000001019980001","19980516","","03","폐업","0002","폐업","20091214","","","","2645-7588","0","","서울특별시 양천구 목동 908-31번지 목동프라자 105 ","서울특별시 양천구 목동서로 35 (목동,목동프라자 105)","","가나동물병원","2009-12-14 14:49:16","I","2018-08-31 23:59:59.0","","189512.045139098    ","448382.559813141    ","동물병원","","","000",""
"3140000","314000001019990001","19990309","","03","폐업","0002","폐업","20191022","","","","2644-8254","0","","서울특별시 양천구 목동 752-1번지 극동상가 103 ","서울특별시 양천구 목동중앙본로 10 (목동,극동상가 103)","","나우동물종합병원","2019-10-22 16:20:32","U","2019-10-24 02:40:00.0","","188567.94404971     ","448483.622866612    ","동물병원","","","000",""
"3140000","314000001020090004","20090916","","03","폐업","0002","폐업","20101129","","","","02-2643-0283","0","","서울특별시 양천구 목동 919-0007번지 ","","","닥터펫 동물병원","2010-11-29 17:52:56","I","2018-08-31 23:59:59.0","","188729.190478822    ","447572.610039376    ","동물병원","","","000",""
"3140000","314000001020110001","20110216","","03","폐업","0002","폐업","20110426","","","","2643-0283","62","","서울특별시 양천구 목동 919-7   번지 홈플러스 2층 ","","","닥터펫동물병원","2011-04-26 14:07:17","I","2018-08-31 23:59:59.0","","","","동물병원","","","000",""
"3140000","314000001020040003","20040630","","03","폐업","0002","폐업","20060317","","","","2655-2258","51.1","","서울특별시 양천구 목동 515-1번지 ","서울특별시 양천구 공항대로 636 (목동)","","행복한 동물병원","2006-03-17 10:45:13","I","2018-08-31 23:59:59.0","","188918.535367036    ","449389.208595744    ","동물병원","","","000",""
"3140000","314000001020040004","20040802","","03","폐업","0002","폐업","20050310","","","","2643-0283","42.6","","서울특별시 양천구 목동 919-7   번지 한국까르푸 목동점 1층 ","","","덕터펫 동물병원","2005-03-10 15:39:56","I","2018-08-31 23:59:59.0","","","","동물병원","","","000",""
"3140000","314000001020110003","20110607","","03","폐업","0002","폐업","20170228","","","","2645-7611","44.8","","서울특별시 양천구 신정동 323번지 세림프라자 106호 ","서울특별시 양천구 목동서로 387 (신정동,세림프라자 106호)","","하나동물병원","2017-02-28 15:37:43","I","2018-08-31 23:59:59.0","","187646.629756578    ","445993.33256629     ","동물병원","","","000",""
"3140000","314000001020030002","20030219","","03","폐업","0002","폐업","20130402","","","","2694-9550","61.9","","서울특별시 양천구 신월동 116-14번지 ","서울특별시 양천구 월정로 137 (신월동)","","다정종합동물병원","2013-04-02 16:18:47","I","2018-08-31 23:59:59.0","","185562.951924004    ","447671.835790408    ","동물병원","","","000",""
"3140000","314000001020030003","20030414","","03","폐업","0002","폐업","20080715","","","","2690-5673","43.7","","서울특별시 양천구 신월동 446-4번지 ","서울특별시 양천구 월정로 46 (신월동)","","햇살동물병원","2008-07-15 17:34:31","I","2018-08-31 23:59:59.0","","185992.29499381     ","446855.110008127    ","동물병원","","","000",""
